,moderator,id_request,request_time,start_time,finish_time,team,before_1_resp_min,solve_prblm_min,total_requests_by_mod,hour_of_day
8665,186,182899,2020-11-20 20:24:29,2020-11-20 21:01:28,2020-11-20 21:04:23,retail,36.983,2.917,1342,20
8666,186,182900,2020-11-20 20:25:51,2020-11-20 21:04:23,2020-11-20 21:04:28,retail,38.533,0.083,1342,20
8667,186,182903,2020-11-20 21:10:02,2020-11-20 22:34:05,2020-11-20 22:34:58,retail,84.05,0.883,1342,21
8668,186,182904,2020-11-20 21:12:47,2020-11-20 22:34:59,2020-11-20 22:37:03,retail,82.2,2.067,1342,21
8669,186,182905,2020-11-20 21:13:50,2020-11-20 22:37:04,2020-11-20 22:37:44,retail,83.233,0.667,1342,21
8670,186,182906,2020-11-20 21:15:58,2020-11-20 22:37:45,2020-11-20 22:38:23,retail,81.783,0.633,1342,21
8672,186,182913,2020-11-20 21:51:09,2020-11-20 22:38:26,2020-11-20 22:39:57,retail,47.283,1.517,1342,21
10694,186,185910,2020-11-24 13:31:06,2020-11-24 15:02:00,2020-11-24 15:13:02,retail,90.9,11.033,1342,13
10717,186,185934,2020-11-24 13:55:12,2020-11-24 16:12:59,2020-11-24 16:15:53,retail,137.783,2.9,1342,13
10740,186,185958,2020-11-24 14:21:01,2020-11-24 15:13:04,2020-11-24 15:21:00,retail,52.05,7.933,1342,14
10770,186,185999,2020-11-24 14:53:16,2020-11-24 15:37:40,2020-11-24 15:40:23,retail,44.4,2.717,1342,14
10775,186,186005,2020-11-24 14:59:00,2020-11-24 15:40:24,2020-11-24 15:43:08,retail,41.4,2.733,1342,14
10787,186,186024,2020-11-24 15:51:12,2020-11-24 16:15:54,2020-11-24 16:17:22,retail,24.7,1.467,1342,15
10789,186,186027,2020-11-24 16:09:57,2020-11-24 16:24:51,2020-11-24 16:25:06,retail,14.9,0.25,1342,16
10790,186,186028,2020-11-24 16:12:58,2020-11-24 16:17:53,2020-11-24 16:19:55,retail,4.917,2.033,1342,16
10791,186,186029,2020-11-24 16:14:28,2020-11-24 16:19:56,2020-11-24 16:24:50,retail,5.467,4.9,1342,16
10794,186,186032,2020-11-24 16:21:55,2020-11-24 16:25:28,2020-11-24 16:26:20,retail,3.55,0.867,1342,16
10810,186,186050,2020-11-24 16:30:31,2020-11-24 16:54:02,2020-11-24 16:55:33,retail,23.517,1.517,1342,16
10811,186,186051,2020-11-24 16:34:01,2020-11-24 16:55:35,2020-11-24 16:58:55,retail,21.567,3.333,1342,16
10812,186,186052,2020-11-24 16:34:35,2020-11-24 16:58:56,2020-11-24 17:01:41,retail,24.35,2.75,1342,16
10813,186,186054,2020-11-24 16:38:45,2020-11-24 17:01:41,2020-11-24 17:02:48,retail,22.933,1.117,1342,16
10814,186,186055,2020-11-24 16:39:25,2020-11-24 17:02:50,2020-11-24 17:05:51,retail,23.417,3.017,1342,16
10815,186,186056,2020-11-24 16:40:29,2020-11-24 17:11:43,2020-11-24 17:12:45,retail,31.233,1.033,1342,16
10816,186,186057,2020-11-24 16:48:11,2020-11-24 17:12:47,2020-11-24 17:13:44,retail,24.6,0.95,1342,16
10817,186,186058,2020-11-24 16:50:09,2020-11-24 17:13:46,2020-11-24 17:16:26,retail,23.617,2.667,1342,16
10818,186,186059,2020-11-24 16:50:44,2020-11-24 17:16:27,2020-11-24 17:16:42,retail,25.717,0.25,1342,16
10819,186,186060,2020-11-24 17:10:29,2020-11-24 17:46:54,2020-11-24 17:49:29,retail,36.417,2.583,1342,17
10820,186,186061,2020-11-24 17:11:05,2020-11-24 17:16:43,2020-11-24 17:21:36,retail,5.633,4.883,1342,17
10821,186,186063,2020-11-24 17:20:28,2020-11-24 17:43:59,2020-11-24 17:45:08,retail,23.517,1.15,1342,17
10822,186,186064,2020-11-24 17:26:03,2020-11-24 17:31:56,2020-11-24 17:34:41,retail,5.883,2.75,1342,17
10823,186,186065,2020-11-24 17:27:27,2020-11-24 17:34:42,2020-11-24 17:38:47,retail,7.25,4.083,1342,17
10824,186,186066,2020-11-24 17:29:13,2020-11-24 17:38:48,2020-11-24 17:41:46,retail,9.583,2.967,1342,17
10825,186,186068,2020-11-24 17:34:18,2020-11-24 17:45:09,2020-11-24 17:46:53,retail,10.85,1.733,1342,17
10826,186,186071,2020-11-24 17:44:14,2020-11-24 17:49:35,2020-11-24 17:53:23,retail,5.35,3.8,1342,17
10827,186,186072,2020-11-24 17:44:15,2020-11-24 17:53:23,2020-11-24 17:53:47,retail,9.133,0.4,1342,17
10829,186,186074,2020-11-24 17:47:28,2020-11-24 17:53:54,2020-11-24 17:54:05,retail,6.433,0.183,1342,17
10830,186,186075,2020-11-24 17:48:18,2020-11-24 17:54:06,2020-11-24 17:54:11,retail,5.8,0.083,1342,17
10831,186,186076,2020-11-24 17:50:41,2020-11-24 18:47:46,2020-11-24 18:50:39,retail,57.083,2.883,1342,17
10832,186,186077,2020-11-24 17:55:41,2020-11-24 18:50:41,2020-11-24 18:51:55,retail,55.0,1.233,1342,17
10833,186,186078,2020-11-24 17:56:33,2020-11-24 18:37:13,2020-11-24 18:38:08,retail,40.667,0.917,1342,17
10834,186,186079,2020-11-24 17:57:09,2020-11-24 18:51:56,2020-11-24 18:56:08,retail,54.783,4.2,1342,17
10835,186,186080,2020-11-24 17:59:29,2020-11-24 18:56:09,2020-11-24 18:57:07,retail,56.667,0.967,1342,17
10836,186,186081,2020-11-24 18:00:59,2020-11-24 18:57:08,2020-11-24 18:57:48,retail,56.15,0.667,1342,18
10837,186,186082,2020-11-24 18:02:52,2020-11-24 18:57:51,2020-11-24 18:58:19,retail,54.983,0.467,1342,18
10839,186,186084,2020-11-24 18:13:29,2020-11-24 18:38:12,2020-11-24 18:42:28,retail,24.717,4.267,1342,18
10842,186,186090,2020-11-24 18:49:20,2020-11-24 18:59:04,2020-11-24 19:04:15,retail,9.733,5.183,1342,18
10843,186,186091,2020-11-24 18:57:07,2020-11-24 19:05:11,2020-11-24 19:05:36,retail,8.067,0.417,1342,18
10844,186,186092,2020-11-24 18:59:06,2020-11-24 19:05:50,2020-11-24 19:07:30,retail,6.733,1.667,1342,18
10845,186,186095,2020-11-24 19:04:51,2020-11-24 19:05:36,2020-11-24 19:05:46,retail,0.75,0.167,1342,19
10846,186,186097,2020-11-24 19:08:06,2020-11-24 20:14:43,2020-11-24 20:15:39,retail,66.617,0.933,1342,19
10847,186,186100,2020-11-24 19:18:25,2020-11-24 20:13:21,2020-11-24 20:14:28,retail,54.933,1.117,1342,19
10848,186,186103,2020-11-24 19:27:53,2020-11-24 20:15:42,2020-11-24 20:16:45,retail,47.817,1.05,1342,19
10849,186,186104,2020-11-24 19:29:23,2020-11-24 20:28:29,2020-11-24 20:29:52,retail,59.1,1.383,1342,19
10850,186,186107,2020-11-24 19:40:53,2020-11-24 20:31:47,2020-11-24 20:32:10,retail,50.9,0.383,1342,19
10851,186,186110,2020-11-24 20:02:49,2020-11-24 20:32:10,2020-11-24 20:32:28,retail,29.35,0.3,1342,20
10852,186,186112,2020-11-24 20:04:16,2020-11-24 20:32:29,2020-11-24 20:34:30,retail,28.217,2.017,1342,20
10853,186,186113,2020-11-24 20:05:15,2020-11-24 20:34:31,2020-11-24 20:35:40,retail,29.267,1.15,1342,20
10855,186,186115,2020-11-24 20:06:43,2020-11-24 20:35:45,2020-11-24 20:36:25,retail,29.033,0.667,1342,20
10856,186,186116,2020-11-24 20:09:05,2020-11-24 20:36:26,2020-11-24 20:37:52,retail,27.35,1.433,1342,20
10857,186,186117,2020-11-24 20:09:38,2020-11-24 20:37:54,2020-11-24 20:38:48,retail,28.267,0.9,1342,20
10858,186,186118,2020-11-24 20:14:36,2020-11-24 21:19:17,2020-11-24 21:21:43,retail,64.683,2.433,1342,20
10859,186,186121,2020-11-24 20:22:53,2020-11-24 21:21:46,2020-11-24 21:21:58,retail,58.883,0.2,1342,20
10860,186,186122,2020-11-24 20:27:08,2020-11-24 21:51:37,2020-11-24 21:53:04,retail,84.483,1.45,1342,20
10861,186,186123,2020-11-24 20:31:20,2020-11-24 21:21:59,2020-11-24 21:24:01,retail,50.65,2.033,1342,20
10862,186,186124,2020-11-24 20:32:01,2020-11-24 21:24:01,2020-11-24 21:24:34,retail,52.0,0.55,1342,20
10863,186,186125,2020-11-24 20:37:28,2020-11-24 21:47:33,2020-11-24 21:51:37,retail,70.083,4.067,1342,20
10864,186,186126,2020-11-24 20:46:59,2020-11-24 21:13:17,2020-11-24 21:16:37,retail,26.3,3.333,1342,20
10865,186,186132,2020-11-24 21:15:02,2020-11-24 21:16:38,2020-11-24 21:18:46,retail,1.6,2.133,1342,21
10866,186,186134,2020-11-24 21:18:53,2020-11-24 21:26:19,2020-11-24 21:28:55,retail,7.433,2.6,1342,21
10867,186,186136,2020-11-24 21:20:25,2020-11-24 21:28:59,2020-11-24 21:32:24,retail,8.567,3.417,1342,21
10868,186,186138,2020-11-24 21:25:28,2020-11-24 21:32:24,2020-11-24 21:34:23,retail,6.933,1.983,1342,21
14252,186,190753,2020-11-28 09:45:20,2020-11-28 15:31:33,2020-11-28 15:32:55,retail,346.217,1.367,1342,9
14337,186,190855,2020-11-28 11:49:12,2020-11-28 15:05:55,2020-11-28 15:13:46,retail,196.717,7.85,1342,11
14346,186,190867,2020-11-28 11:59:29,2020-11-28 15:13:46,2020-11-28 15:15:13,retail,194.283,1.45,1342,11
14363,186,190893,2020-11-28 12:30:13,2020-11-28 15:15:14,2020-11-28 15:27:43,retail,165.017,12.483,1342,12
14398,186,190933,2020-11-28 13:02:59,2020-11-28 17:34:29,2020-11-28 17:34:56,retail,271.5,0.45,1342,13
14406,186,190946,2020-11-28 13:16:47,2020-11-28 17:34:57,2020-11-28 17:35:52,retail,258.167,0.917,1342,13
14407,186,190948,2020-11-28 13:19:27,2020-11-28 15:27:44,2020-11-28 15:31:33,retail,128.283,3.817,1342,13
14408,186,190955,2020-11-28 13:24:39,2020-11-28 17:39:07,2020-11-28 17:41:23,retail,254.467,2.267,1342,13
14409,186,190957,2020-11-28 13:25:18,2020-11-28 15:32:56,2020-11-28 15:37:45,retail,127.633,4.817,1342,13
14410,186,190958,2020-11-28 13:26:41,2020-11-28 15:37:47,2020-11-28 15:39:52,retail,131.1,2.083,1342,13
14411,186,190959,2020-11-28 13:27:29,2020-11-28 15:39:54,2020-11-28 15:41:53,retail,132.417,1.983,1342,13
14412,186,190961,2020-11-28 13:28:48,2020-11-28 16:32:18,2020-11-28 16:36:04,retail,183.5,3.767,1342,13
14414,186,190964,2020-11-28 13:29:42,2020-11-28 18:14:58,2020-11-28 18:16:00,retail,285.267,1.033,1342,13
14415,186,190965,2020-11-28 13:29:45,2020-11-28 15:41:54,2020-11-28 15:43:56,retail,132.15,2.033,1342,13
14425,186,190981,2020-11-28 13:45:08,2020-11-28 17:41:23,2020-11-28 17:43:35,retail,236.25,2.2,1342,13
14428,186,190985,2020-11-28 13:49:12,2020-11-28 17:43:36,2020-11-28 17:47:43,retail,234.4,4.117,1342,13
14429,186,190986,2020-11-28 13:49:56,2020-11-28 15:43:57,2020-11-28 15:51:53,retail,114.017,7.933,1342,13
14434,186,190995,2020-11-28 13:57:09,2020-11-28 17:47:44,2020-11-28 17:49:24,retail,230.583,1.667,1342,13
14443,186,191004,2020-11-28 14:07:04,2020-11-28 15:51:53,2020-11-28 16:01:58,retail,104.817,10.083,1342,14
14447,186,191011,2020-11-28 14:15:25,2020-11-28 17:49:26,2020-11-28 17:51:50,retail,214.017,2.4,1342,14
14451,186,191019,2020-11-28 14:26:49,2020-11-28 17:57:40,2020-11-28 18:00:06,retail,210.85,2.433,1342,14
14454,186,191026,2020-11-28 14:34:42,2020-11-28 18:00:08,2020-11-28 18:03:49,retail,205.433,3.683,1342,14
14456,186,191033,2020-11-28 14:42:08,2020-11-28 16:36:05,2020-11-28 16:39:24,retail,113.95,3.317,1342,14
14467,186,191050,2020-11-28 14:56:53,2020-11-28 16:39:25,2020-11-28 16:47:46,retail,102.533,8.35,1342,14
14469,186,191054,2020-11-28 15:01:18,2020-11-28 18:03:49,2020-11-28 18:04:03,retail,182.517,0.233,1342,15
14472,186,191057,2020-11-28 15:03:54,2020-11-28 18:04:05,2020-11-28 18:05:34,retail,180.183,1.483,1342,15
14479,186,191068,2020-11-28 15:11:31,2020-11-28 18:05:35,2020-11-28 18:06:59,retail,174.067,1.4,1342,15
14481,186,191070,2020-11-28 15:12:42,2020-11-28 18:07:02,2020-11-28 18:07:29,retail,174.333,0.45,1342,15
14483,186,191072,2020-11-28 15:14:29,2020-11-28 18:32:26,2020-11-28 18:36:31,retail,197.95,4.083,1342,15
14485,186,191074,2020-11-28 15:15:09,2020-11-28 18:07:31,2020-11-28 18:08:07,retail,172.367,0.6,1342,15
14492,186,191086,2020-11-28 15:19:30,2020-11-28 16:47:47,2020-11-28 16:49:53,retail,88.283,2.1,1342,15
14493,186,191088,2020-11-28 15:27:26,2020-12-23 17:59:27,2020-12-23 18:02:14,retail,36152.017,2.783,1342,15
14494,186,191089,2020-11-28 15:29:27,2020-11-28 18:08:10,2020-11-28 18:09:15,retail,158.717,1.083,1342,15
14495,186,191091,2020-11-28 15:29:58,2020-11-28 16:49:53,2020-11-28 16:54:42,retail,79.917,4.817,1342,15
14499,186,191099,2020-11-28 15:42:34,2020-11-28 18:09:16,2020-11-28 18:11:23,retail,146.7,2.117,1342,15
14500,186,191106,2020-11-28 15:56:48,2020-11-28 16:54:44,2020-11-28 17:02:03,retail,57.933,7.317,1342,15
14503,186,191111,2020-11-28 16:01:47,2020-11-28 18:11:25,2020-11-28 18:13:15,retail,129.633,1.833,1342,16
14508,186,191119,2020-11-28 16:05:09,2020-11-28 18:13:16,2020-11-28 18:14:06,retail,128.117,0.833,1342,16
14510,186,191124,2020-11-28 16:17:12,2020-11-28 18:14:09,2020-11-28 18:14:45,retail,116.95,0.6,1342,16
14511,186,191125,2020-11-28 16:17:51,2020-11-28 18:37:56,2020-11-28 18:39:02,retail,140.083,1.1,1342,16
14517,186,191135,2020-11-28 16:37:35,2020-11-28 21:27:30,2020-11-28 21:30:16,retail,289.917,2.767,1342,16
14523,186,191143,2020-11-28 16:58:52,2020-11-28 18:16:02,2020-11-28 18:16:57,retail,77.167,0.917,1342,16
14525,186,191146,2020-11-28 17:00:59,2020-11-28 17:14:42,2020-11-28 17:20:11,retail,13.717,5.483,1342,17
14528,186,191150,2020-11-28 17:11:44,2020-11-28 17:20:14,2020-11-28 17:23:22,retail,8.5,3.133,1342,17
14529,186,191151,2020-11-28 17:16:55,2020-11-28 17:23:23,2020-11-28 17:27:24,retail,6.467,4.017,1342,17
14530,186,191152,2020-11-28 17:21:14,2020-11-28 18:16:58,2020-11-28 18:18:33,retail,55.733,1.583,1342,17
14531,186,191153,2020-11-28 17:21:34,2020-11-28 17:27:25,2020-11-28 17:30:08,retail,5.85,2.717,1342,17
14532,186,191154,2020-11-28 17:25:38,2020-11-28 18:18:36,2020-11-28 18:24:58,retail,52.967,6.367,1342,17
14533,186,191155,2020-11-28 17:27:05,2020-11-28 18:25:01,2020-11-28 18:27:14,retail,57.933,2.217,1342,17
14534,186,191156,2020-11-28 17:32:59,2020-11-28 21:00:48,2020-11-28 21:04:11,retail,207.817,3.383,1342,17
14535,186,191157,2020-11-28 17:34:29,2020-11-28 18:27:15,2020-11-28 18:29:31,retail,52.767,2.267,1342,17
14536,186,191158,2020-11-28 17:35:21,2020-11-28 18:29:32,2020-11-28 18:32:26,retail,54.183,2.9,1342,17
14537,186,191160,2020-11-28 17:36:31,2020-11-28 18:43:18,2020-11-28 18:44:22,retail,66.783,1.067,1342,17
14538,186,191161,2020-11-28 17:39:51,2020-11-28 21:04:11,2020-11-28 21:05:55,retail,204.333,1.733,1342,17
14539,186,191164,2020-11-28 17:44:09,2020-11-28 18:44:23,2020-11-28 18:45:20,retail,60.233,0.95,1342,17
14540,186,191173,2020-11-28 18:00:26,2020-11-28 18:49:10,2020-11-28 18:51:36,retail,48.733,2.433,1342,18
14541,186,191177,2020-11-28 18:09:16,2020-11-28 18:51:37,2020-11-28 18:53:40,retail,42.35,2.05,1342,18
14542,186,191179,2020-11-28 18:13:57,2020-11-28 18:54:55,2020-11-28 18:55:37,retail,40.967,0.7,1342,18
14543,186,191180,2020-11-28 18:14:13,2020-11-28 18:55:38,2020-11-28 18:58:54,retail,41.417,3.267,1342,18
14544,186,191184,2020-11-28 18:16:55,2020-11-28 18:58:58,2020-11-28 19:02:13,retail,42.05,3.25,1342,18
14545,186,191185,2020-11-28 18:17:41,2020-11-28 19:02:13,2020-11-28 19:04:13,retail,44.533,2.0,1342,18
14546,186,191186,2020-11-28 18:18:45,2020-11-28 19:04:14,2020-11-28 19:08:03,retail,45.483,3.817,1342,18
14549,186,191191,2020-11-28 18:22:27,2020-11-28 19:11:30,2020-11-28 19:12:02,retail,49.05,0.533,1342,18
14550,186,191192,2020-11-28 18:22:50,2020-11-28 21:05:58,2020-11-28 21:07:23,retail,163.133,1.417,1342,18
14552,186,191196,2020-11-28 18:24:57,2020-11-28 19:12:04,2020-11-28 19:12:33,retail,47.117,0.483,1342,18
14554,186,191198,2020-11-28 18:25:13,2020-11-28 19:12:35,2020-11-28 19:13:00,retail,47.367,0.417,1342,18
14556,186,191200,2020-11-28 18:28:16,2020-11-28 19:13:01,2020-11-28 19:13:56,retail,44.75,0.917,1342,18
14557,186,191201,2020-11-28 18:29:03,2020-11-28 19:13:57,2020-11-28 19:15:12,retail,44.9,1.25,1342,18
14559,186,191203,2020-11-28 18:30:13,2020-11-28 19:15:13,2020-11-28 19:16:51,retail,45.0,1.633,1342,18
14560,186,191206,2020-11-28 18:34:33,2020-11-28 19:16:52,2020-11-28 19:21:17,retail,42.317,4.417,1342,18
14562,186,191209,2020-11-28 18:36:54,2020-11-28 19:21:18,2020-11-28 19:24:04,retail,44.4,2.767,1342,18
14564,186,191212,2020-11-28 18:38:21,2020-11-28 19:24:04,2020-11-28 19:31:34,retail,45.717,7.5,1342,18
14569,186,191222,2020-11-28 18:41:30,2020-11-28 19:32:53,2020-11-28 19:36:13,retail,51.383,3.333,1342,18
14571,186,191227,2020-11-28 18:43:12,2020-11-28 19:37:45,2020-11-28 19:39:47,retail,54.55,2.033,1342,18
14574,186,191231,2020-11-28 18:44:41,2020-11-28 19:39:48,2020-11-28 19:42:17,retail,55.117,2.483,1342,18
14575,186,191232,2020-11-28 18:45:01,2020-11-28 19:42:18,2020-11-28 19:45:51,retail,57.283,3.55,1342,18
14578,186,191240,2020-11-28 18:57:32,2020-11-28 21:07:25,2020-11-28 21:10:16,retail,129.883,2.85,1342,18
14579,186,191241,2020-11-28 18:58:02,2020-11-28 21:10:17,2020-11-28 21:15:39,retail,132.25,5.367,1342,18
14580,186,191242,2020-11-28 18:58:20,2020-11-28 21:21:50,2020-11-28 21:23:04,retail,143.5,1.233,1342,18
14581,186,191245,2020-11-28 19:00:06,2020-11-28 21:19:51,2020-11-28 21:21:48,retail,139.75,1.95,1342,19
14584,186,191255,2020-11-28 19:12:11,2020-11-28 19:45:53,2020-11-28 19:48:40,retail,33.7,2.783,1342,19
14586,186,191265,2020-11-28 19:25:14,2020-11-28 19:50:39,2020-11-28 19:52:21,retail,25.417,1.7,1342,19
14587,186,191267,2020-11-28 19:32:07,2020-11-28 19:48:41,2020-11-28 19:50:38,retail,16.567,1.95,1342,19
14588,186,191268,2020-11-28 19:32:57,2020-11-28 19:52:22,2020-11-28 19:53:28,retail,19.417,1.1,1342,19
14589,186,191270,2020-11-28 19:35:36,2020-11-28 21:23:05,2020-11-28 21:24:23,retail,107.483,1.3,1342,19
14590,186,191276,2020-11-28 19:46:50,2020-11-28 19:54:48,2020-11-28 19:55:05,retail,7.967,0.283,1342,19
14591,186,191280,2020-11-28 19:59:05,2020-11-28 20:22:27,2020-11-28 20:23:13,retail,23.367,0.767,1342,19
14592,186,191282,2020-11-28 20:07:44,2020-11-28 20:23:13,2020-11-28 20:24:00,retail,15.483,0.783,1342,20
14593,186,191283,2020-11-28 20:08:50,2020-11-28 20:24:02,2020-11-28 20:24:23,retail,15.2,0.35,1342,20
14594,186,191284,2020-11-28 20:15:12,2020-11-28 20:24:24,2020-11-28 20:26:54,retail,9.2,2.5,1342,20
14595,186,191287,2020-11-28 20:20:55,2020-11-28 20:26:55,2020-11-28 20:27:25,retail,6.0,0.5,1342,20
14596,186,191288,2020-11-28 20:23:41,2020-11-28 20:27:26,2020-11-28 20:28:34,retail,3.75,1.133,1342,20
14597,186,191289,2020-11-28 20:24:50,2020-11-28 20:28:35,2020-11-28 20:29:15,retail,3.75,0.667,1342,20
14599,186,191294,2020-11-28 20:38:05,2020-11-28 21:30:18,2020-11-28 21:31:59,retail,52.217,1.683,1342,20
14601,186,191304,2020-11-28 21:02:46,2020-11-28 21:35:34,2020-11-28 21:37:09,retail,32.8,1.583,1342,21
14602,186,191306,2020-11-28 21:12:23,2020-11-28 21:37:10,2020-11-28 21:38:30,retail,24.783,1.333,1342,21
14603,186,191307,2020-11-28 21:22:53,2020-11-28 21:38:33,2020-11-28 21:39:42,retail,15.667,1.15,1342,21
14604,186,191311,2020-11-28 21:36:36,2020-11-28 21:40:24,2020-11-28 21:41:03,retail,3.8,0.65,1342,21
14989,186,191813,2020-11-29 07:57:10,2020-11-29 15:55:12,2020-11-29 15:58:24,retail,478.033,3.2,1342,7
14995,186,191819,2020-11-29 08:01:18,2020-11-29 15:19:04,2020-11-29 15:21:43,retail,437.767,2.65,1342,8
15362,186,192284,2020-11-29 14:01:15,2020-11-29 15:14:02,2020-11-29 15:16:41,retail,72.783,2.65,1342,14
15364,186,192286,2020-11-29 14:01:25,2020-11-29 15:02:20,2020-11-29 15:04:18,retail,60.917,1.967,1342,14
15367,186,192292,2020-11-29 14:13:09,2020-11-29 15:16:43,2020-11-29 15:19:03,retail,63.567,2.333,1342,14
15370,186,192299,2020-11-29 14:22:42,2020-11-29 15:07:59,2020-11-29 15:14:01,retail,45.283,6.033,1342,14
15374,186,192306,2020-11-29 14:32:13,2020-11-29 15:21:44,2020-11-29 15:23:35,retail,49.517,1.85,1342,14
15376,186,192308,2020-11-29 14:35:52,2020-11-29 16:12:58,2020-11-29 16:16:37,retail,97.1,3.65,1342,14
15377,186,192311,2020-11-29 14:40:17,2020-11-29 15:26:59,2020-11-29 15:31:44,retail,46.7,4.75,1342,14
15379,186,192314,2020-11-29 14:43:53,2020-11-29 15:31:44,2020-11-29 15:31:57,retail,47.85,0.217,1342,14
15384,186,192320,2020-11-29 14:52:33,2020-11-29 15:32:02,2020-11-29 15:33:58,retail,39.483,1.933,1342,14
15387,186,192324,2020-11-29 14:54:24,2020-11-29 16:16:38,2020-11-29 16:18:11,retail,82.233,1.55,1342,14
15388,186,192327,2020-11-29 14:59:35,2020-11-29 15:33:58,2020-11-29 15:37:02,retail,34.383,3.067,1342,14
15389,186,192328,2020-11-29 15:00:35,2020-11-29 15:37:03,2020-11-29 15:42:30,retail,36.467,5.45,1342,15
15390,186,192329,2020-11-29 15:00:43,2020-11-29 15:46:24,2020-11-29 15:47:39,retail,45.683,1.25,1342,15
15391,186,192332,2020-11-29 15:05:54,2020-11-29 15:44:32,2020-11-29 15:46:23,retail,38.633,1.85,1342,15
15392,186,192334,2020-11-29 15:11:39,2020-11-29 15:51:25,2020-11-29 15:54:40,retail,39.767,3.25,1342,15
15394,186,192338,2020-11-29 15:16:51,2020-11-29 15:54:41,2020-11-29 15:54:58,retail,37.833,0.283,1342,15
15396,186,192341,2020-11-29 15:23:22,2020-11-29 15:54:59,2020-11-29 15:55:11,retail,31.617,0.2,1342,15
15397,186,192344,2020-11-29 15:24:39,2020-11-29 15:58:28,2020-11-29 15:59:08,retail,33.817,0.667,1342,15
15399,186,192346,2020-11-29 15:28:37,2020-11-29 15:59:10,2020-11-29 16:01:47,retail,30.55,2.617,1342,15
15402,186,192357,2020-11-29 15:38:10,2020-11-29 16:02:30,2020-11-29 16:05:18,retail,24.333,2.8,1342,15
15403,186,192359,2020-11-29 15:44:20,2020-11-29 16:05:19,2020-11-29 16:07:05,retail,20.983,1.767,1342,15
15404,186,192360,2020-11-29 15:46:19,2020-11-29 16:07:07,2020-11-29 16:09:07,retail,20.8,2.0,1342,15
15405,186,192361,2020-11-29 15:47:26,2020-11-29 16:09:08,2020-11-29 16:09:39,retail,21.7,0.517,1342,15
15406,186,192362,2020-11-29 15:57:14,2020-11-29 16:09:39,2020-11-29 16:11:36,retail,12.417,1.95,1342,15
15408,186,192364,2020-11-29 15:58:54,2020-11-29 16:11:36,2020-11-29 16:12:38,retail,12.7,1.033,1342,15
15429,186,192424,2020-11-29 17:15:40,2020-11-29 19:09:00,2020-11-29 19:11:42,retail,113.333,2.7,1342,17
15431,186,192438,2020-11-29 17:54:04,2020-11-29 19:15:30,2020-11-29 19:17:06,retail,81.433,1.6,1342,17
15433,186,192453,2020-11-29 18:30:51,2020-11-29 19:17:07,2020-11-29 19:19:37,retail,46.267,2.5,1342,18
15434,186,192458,2020-11-29 18:36:37,2020-11-29 19:03:22,2020-11-29 19:04:38,retail,26.75,1.267,1342,18
15436,186,192461,2020-11-29 18:40:08,2020-11-29 19:04:40,2020-11-29 19:08:32,retail,24.533,3.867,1342,18
15453,186,192493,2020-11-29 19:21:08,2020-11-29 21:40:09,2020-11-29 21:42:27,retail,139.017,2.3,1342,19
15459,186,192499,2020-11-29 19:27:37,2020-11-29 21:16:01,2020-11-29 21:16:10,retail,108.4,0.15,1342,19
15460,186,192509,2020-11-29 19:33:26,2020-11-29 21:02:33,2020-11-29 21:04:01,retail,89.117,1.467,1342,19
15461,186,192514,2020-11-29 19:36:45,2020-11-29 21:04:02,2020-11-29 21:07:33,retail,87.283,3.517,1342,19
15463,186,192537,2020-11-29 19:54:37,2020-11-29 21:07:35,2020-11-29 21:08:30,retail,72.967,0.917,1342,19
15464,186,192545,2020-11-29 20:06:34,2020-11-29 21:08:31,2020-11-29 21:12:00,retail,61.95,3.483,1342,20
15465,186,192546,2020-11-29 20:06:35,2020-11-29 21:12:00,2020-11-29 21:12:10,retail,65.417,0.167,1342,20
15466,186,192548,2020-11-29 20:12:07,2020-11-29 21:12:11,2020-11-29 21:13:34,retail,60.067,1.383,1342,20
15467,186,192549,2020-11-29 20:12:59,2020-11-29 21:13:35,2020-11-29 21:16:00,retail,60.6,2.417,1342,20
15468,186,192550,2020-11-29 20:13:54,2020-11-29 21:16:11,2020-11-29 21:16:37,retail,62.283,0.433,1342,20
15469,186,192553,2020-11-29 20:15:07,2020-11-29 21:16:39,2020-11-29 21:18:30,retail,61.533,1.85,1342,20
15470,186,192554,2020-11-29 20:16:09,2020-11-29 21:18:31,2020-11-29 21:20:02,retail,62.367,1.517,1342,20
15471,186,192556,2020-11-29 20:19:17,2020-11-29 21:20:07,2020-11-29 21:24:15,retail,60.833,4.133,1342,20
15472,186,192557,2020-11-29 20:20:02,2020-11-29 21:24:15,2020-11-29 21:24:18,retail,64.217,0.05,1342,20
15473,186,192561,2020-11-29 20:25:45,2020-11-29 21:24:19,2020-11-29 21:25:42,retail,58.567,1.383,1342,20
15474,186,192573,2020-11-29 20:48:14,2020-11-29 21:33:02,2020-11-29 21:33:40,retail,44.8,0.633,1342,20
15475,186,192576,2020-11-29 20:52:06,2020-11-29 21:33:41,2020-11-29 21:35:22,retail,41.583,1.683,1342,20
15476,186,192586,2020-11-29 21:12:25,2020-11-29 21:35:23,2020-11-29 21:35:44,retail,22.967,0.35,1342,21
15481,186,192592,2020-11-29 21:18:23,2020-11-29 21:35:45,2020-11-29 21:36:49,retail,17.367,1.067,1342,21
15498,186,192618,2020-11-29 21:31:37,2020-11-29 21:36:50,2020-11-29 21:38:45,retail,5.217,1.917,1342,21
